Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,TotalPastDueIncidents,DebtRatioBucket,AgeBand,RiskProbability,RiskTier
206,0,0.021978375,40,0,0.443755624,10000.0,12,0,5,0,2.0,0,Elevated (40-60%),30-39,0.34703866044743764,Medium Risk
207,0,0.443696851,27,0,0.024340075,5833.0,4,0,0,0,0.0,0,Low (<20%),18-29,0.44765934537712154,Medium Risk
208,0,0.007506793,60,0,1253.0,5400.0,8,0,1,0,1.0,0,Very High (>100%),50-59,0.16766049033553398,Low Risk
209,0,0.046640328,92,1,0.034326669,2650.0,13,0,0,0,0.0,1,Low (<20%),70+,0.15023724780942085,Low Risk
210,0,0.292365949,50,0,0.420180551,8750.0,8,0,2,0,0.0,0,Elevated (40-60%),40-49,0.33550948053538515,Medium Risk
211,0,0.20808276,64,0,2826.0,5400.0,14,0,2,0,0.0,0,Very High (>100%),60-69,0.2584042406577552,Medium Risk
212,0,0.9999999,66,1,0.358101135,1937.0,4,1,0,0,0.0,2,Moderate (20-40%),60-69,0.7135125118316354,High Risk
213,0,0.013500824,53,0,0.183464028,19000.0,8,0,1,0,2.0,0,Low (<20%),50-59,0.1678296214627081,Low Risk
214,0,0.9999999,62,0,0.04965839,6000.0,1,0,0,0,0.0,0,Low (<20%),60-69,0.5931185744447759,High Risk
215,1,0.655316473,63,0,5223.0,5400.0,19,0,2,0,0.0,0,Very High (>100%),60-69,0.501998616530202,High Risk
216,0,0.9999999,50,2,1208.0,5400.0,4,0,1,0,0.0,2,Very High (>100%),40-49,0.7630586031583608,High Risk
217,0,0.028113957,61,0,0.031349387,2200.0,12,0,0,0,0.0,0,Low (<20%),60-69,0.18636007076625594,Low Risk
218,0,0.222696207,42,0,800.0,1.0,3,0,1,0,2.0,0,Very High (>100%),40-49,0.3174102252199639,Medium Risk
219,0,0.593985244,63,0,0.332698534,5250.0,4,0,2,0,0.0,0,Moderate (20-40%),60-69,0.43454310917221717,Medium Risk
220,0,0.017508178,73,1,0.135589153,4166.0,12,0,1,0,0.0,1,Low (<20%),70+,0.19567525696570603,Low Risk
221,0,0.611865678,72,0,0.04578345,7600.0,3,0,1,0,0.0,0,Low (<20%),70+,0.36308337963703435,Medium Risk
222,0,0.333060631,52,3,0.700153374,5215.0,15,0,2,1,0.0,4,High (60-100%),50-59,0.6301562912282518,High Risk
223,0,0.009025178,45,0,0.376836435,8167.0,4,0,1,0,2.0,0,Moderate (20-40%),40-49,0.19960513035656416,Low Risk
224,0,0.260271523,44,0,0.296854804,6962.0,11,0,1,0,0.0,0,Moderate (20-40%),40-49,0.34475240036326127,Medium Risk
225,0,0.455950788,63,1,0.701766078,6001.0,19,0,2,0,0.0,1,High (60-100%),60-69,0.5152367539207169,High Risk
226,0,0.080288098,37,0,0.322446259,6000.0,7,0,1,0,0.0,0,Moderate (20-40%),30-39,0.26188580575026327,Medium Risk
227,1,1.953488372,38,0,0.153500141,3556.0,5,0,0,0,2.0,0,Low (<20%),30-39,0.9628947770955807,High Risk
228,0,0.181557324,36,0,0.56071964,2000.0,7,0,1,0,1.0,0,Elevated (40-60%),30-39,0.3385775142314307,Medium Risk
229,0,0.147123525,41,0,0.436025621,6400.0,5,0,1,0,2.0,0,Elevated (40-60%),40-49,0.28169507984337705,Medium Risk
230,0,0.025601772,63,1,0.262773723,10000.0,8,0,1,0,0.0,1,Moderate (20-40%),60-69,0.1911739447184226,Low Risk
231,0,0.0,76,0,0.002465931,7704.0,3,0,0,0,0.0,0,Low (<20%),70+,0.10286664994638858,Low Risk
232,0,0.196372799,43,0,0.537485582,2600.0,10,0,1,0,0.0,0,Elevated (40-60%),40-49,0.3268976233773956,Medium Risk
233,0,0.083945242,64,0,0.588073078,2900.0,6,0,1,0,0.0,0,Elevated (40-60%),60-69,0.18624906175961062,Low Risk
234,0,0.034833091,67,0,0.460246187,12916.0,9,0,2,0,0.0,0,Elevated (40-60%),60-69,0.16412824035138876,Low Risk
235,0,0.787522133,52,0,0.353860086,4416.0,12,0,0,0,1.0,0,Moderate (20-40%),50-59,0.6103067300183087,High Risk
236,0,0.0,66,0,3730.0,5400.0,8,0,1,0,0.0,0,Very High (>100%),60-69,0.12894706279630025,Low Risk
237,0,0.125429152,55,0,0.476704659,5000.0,3,0,2,0,0.0,0,Elevated (40-60%),50-59,0.22513472526664005,Medium Risk
238,0,0.06037487,42,0,0.578676723,5833.0,17,0,2,0,2.0,0,Elevated (40-60%),40-49,0.3350187327941,Medium Risk
239,0,0.9999999,28,0,0.0,5400.0,0,0,0,0,0.0,0,Low (<20%),18-29,0.722393978555904,High Risk
240,0,0.295928252,47,0,0.283765445,14000.0,6,0,2,0,1.0,0,Moderate (20-40%),40-49,0.3237742863392378,Medium Risk
241,1,0.973339258,61,1,0.209961825,5500.0,11,0,0,1,1.0,2,Moderate (20-40%),60-69,0.7534893844540315,High Risk
242,0,0.002856735,73,0,0.000285687,10500.0,10,0,0,0,0.0,0,Low (<20%),70+,0.12413577214877253,Low Risk
243,0,0.877564897,58,0,2825.0,5400.0,10,0,2,0,0.0,0,Very High (>100%),50-59,0.620190588020107,High Risk
244,0,0.9999999,68,0,0.040493251,6000.0,0,0,0,0,0.0,0,Low (<20%),60-69,0.5602790481133564,High Risk
245,0,0.053431552,41,0,0.20364404,9000.0,3,0,1,0,0.0,0,Moderate (20-40%),40-49,0.20745083026626604,Medium Risk
246,0,0.732660667,44,2,0.14041952,9200.0,15,0,1,0,0.0,2,Low (<20%),40-49,0.7261182633995317,High Risk
247,0,0.084220458,42,0,0.458551158,6694.0,26,0,2,0,4.0,0,Elevated (40-60%),40-49,0.4247810820340353,Medium Risk
248,0,0.114561798,40,0,0.359964004,10000.0,20,0,2,0,2.0,0,Moderate (20-40%),30-39,0.3743650844412235,Medium Risk
249,0,0.012151003,78,0,0.008886914,4500.0,12,0,0,0,0.0,0,Low (<20%),70+,0.13565043038223262,Low Risk
250,0,0.081310737,81,0,0.165566887,3333.0,4,0,0,0,0.0,0,Low (<20%),70+,0.12395636406359932,Low Risk
251,0,0.09811305,49,0,0.257017809,6625.0,9,0,2,0,0.0,0,Moderate (20-40%),40-49,0.2594035707992273,Medium Risk
252,1,1.048210842,58,7,0.151956584,3500.0,12,0,0,0,0.0,7,Low (<20%),50-59,0.9227096431599549,High Risk
253,0,0.011883886,54,0,0.092913547,9750.0,8,0,1,0,2.0,0,Low (<20%),50-59,0.18956409864293602,Low Risk
254,0,0.75264947,33,1,0.058322869,7166.0,6,0,0,0,0.0,1,Low (<20%),30-39,0.6588418077094104,High Risk
255,0,0.112321289,53,0,0.266909775,8500.0,9,0,1,0,5.0,0,Moderate (20-40%),50-59,0.26331430991492494,Medium Risk
256,0,0.0,23,0,0.0,1725.0,1,0,0,0,0.0,0,Low (<20%),18-29,0.2345438757758111,Medium Risk
257,0,0.634327056,49,1,0.123125125,15000.0,7,0,0,0,1.0,1,Low (<20%),40-49,0.5069575753661696,High Risk
258,0,0.15576324,44,0,0.278077082,4825.0,4,0,1,0,2.0,0,Moderate (20-40%),40-49,0.2750878765375801,Medium Risk
259,0,0.0,63,0,0.007988922,9387.0,9,0,0,0,0.0,0,Low (<20%),60-69,0.1426539682129019,Low Risk
260,0,0.090614887,42,0,86.0,5400.0,5,0,0,0,0.0,0,Very High (>100%),40-49,0.2206017417059597,Medium Risk
261,0,0.034645112,65,0,0.125189985,12500.0,4,0,1,0,1.0,0,Low (<20%),60-69,0.1417851720555042,Low Risk
262,0,0.027446383,54,0,1612.0,5400.0,6,0,1,0,0.0,0,Very High (>100%),50-59,0.17220575923055848,Low Risk
263,0,0.412398622,28,0,0.037259615,4991.0,5,0,0,0,0.0,0,Low (<20%),18-29,0.43637669368857623,Medium Risk
264,0,0.024670782,78,0,392.0,5400.0,6,0,1,0,0.0,0,Very High (>100%),70+,0.12707464616686126,Low Risk
265,0,0.046710961,66,0,1.117952819,2500.0,12,0,1,0,0.0,0,Very High (>100%),60-69,0.1955675034177134,Low Risk
266,0,0.976531824,32,0,0.264078812,6800.0,6,0,0,0,2.0,0,Moderate (20-40%),30-39,0.7429318613879471,High Risk
267,0,0.007982621,43,1,0.009691169,208333.0,11,0,1,0,1.0,1,Low (<20%),40-49,0.009565959907260817,Low Risk
268,0,0.267541336,59,0,0.637607437,5700.0,13,0,2,0,1.0,0,High (60-100%),50-59,0.341323575383938,Medium Risk
269,0,0.019779326,76,0,0.267149259,2900.0,9,0,0,0,0.0,0,Moderate (20-40%),70+,0.13504674490258786,Low Risk
270,0,0.010402205,68,0,0.094140517,3600.0,6,0,1,0,0.0,0,Low (<20%),60-69,0.15077153426084905,Low Risk
271,0,0.9999999,61,0,0.529548989,1285.0,3,0,1,0,0.0,0,Elevated (40-60%),60-69,0.6567701365603362,High Risk
272,0,0.029816467,68,0,0.175139978,4464.0,12,0,1,0,1.0,0,Low (<20%),60-69,0.18478838390518657,Low Risk
273,0,0.181713732,57,0,0.130453416,11666.0,17,0,1,0,1.0,0,Low (<20%),50-59,0.2840654193001315,Medium Risk
274,0,0.051368557,68,0,0.445277361,4668.0,10,0,1,0,2.0,0,Elevated (40-60%),60-69,0.18911109254589267,Low Risk
275,0,0.29264536,57,0,0.205927884,26484.0,11,0,2,0,3.0,0,Moderate (20-40%),50-59,0.28446219677000556,Medium Risk
276,1,0.220823719,46,1,0.637749121,1705.0,5,0,0,0,0.0,1,High (60-100%),40-49,0.3240688532227277,Medium Risk
277,0,0.008099838,69,0,0.389895596,8332.0,3,0,1,0,0.0,0,Moderate (20-40%),60-69,0.12723764880422525,Low Risk
278,0,0.0,44,0,0.326383681,6666.0,4,0,2,0,1.0,0,Moderate (20-40%),40-49,0.2149823370336283,Medium Risk
279,0,0.006099797,28,0,0.139429485,3750.0,8,0,0,0,0.0,0,Low (<20%),18-29,0.2516471890906236,Medium Risk
280,0,0.909538698,53,1,0.595653913,7500.0,16,0,1,0,1.0,1,Elevated (40-60%),50-59,0.7514502006813049,High Risk
281,0,0.941072508,40,0,0.178184282,8855.0,9,0,1,0,0.0,0,Low (<20%),30-39,0.7144462640451612,High Risk
282,0,0.991667222,36,1,0.554878049,5411.0,10,0,2,0,1.0,1,Elevated (40-60%),30-39,0.827702569787808,High Risk
283,0,0.691488418,42,0,0.272721679,16250.0,11,0,1,0,1.0,0,Moderate (20-40%),40-49,0.5658688514807665,High Risk
284,0,0.112855258,64,0,0.307576329,2652.0,6,0,1,0,0.0,0,Moderate (20-40%),60-69,0.19736704205527386,Low Risk
285,0,0.260971034,57,0,5439.0,5400.0,16,0,3,0,0.0,0,Very High (>100%),50-59,0.3115318628094821,Medium Risk
286,0,0.048244493,62,0,0.262879153,16615.0,11,0,1,0,1.0,0,Moderate (20-40%),60-69,0.16968907705170422,Low Risk
287,0,0.9999999,47,0,0.092163472,9493.0,2,2,0,1,0.0,3,Low (<20%),40-49,0.7810486778125714,High Risk
288,0,0.9999999,62,0,0.0,5480.0,3,0,0,0,0.0,0,Low (<20%),60-69,0.6093649269349602,High Risk
289,0,0.074256375,49,0,0.347930414,5000.0,11,0,2,0,3.0,0,Moderate (20-40%),40-49,0.28999171528718026,Medium Risk
290,0,0.144878408,66,0,0.28446242,8900.0,9,0,1,0,0.0,0,Moderate (20-40%),60-69,0.19928611946843838,Low Risk
291,0,0.191001932,54,0,0.705627706,5081.0,10,0,2,0,2.0,0,High (60-100%),50-59,0.3136696912037435,Medium Risk
292,0,0.219382879,56,1,942.0,5400.0,9,0,1,0,1.0,1,Very High (>100%),50-59,0.31640738929868867,Medium Risk
293,0,0.679813777,83,0,0.689589756,4216.0,6,0,2,0,0.0,0,High (60-100%),70+,0.41622825767550964,Medium Risk
294,0,2.0,45,0,0.339332853,8333.0,7,0,2,0,2.0,0,Moderate (20-40%),40-49,0.9686763483243249,High Risk
295,0,0.371875401,29,0,0.53628857,2300.0,9,0,1,0,3.0,0,Elevated (40-60%),18-29,0.5072641217427251,High Risk
296,0,0.025856408,67,0,0.083799311,13054.0,13,0,1,0,0.0,0,Low (<20%),60-69,0.16184506107420268,Low Risk
297,0,0.547887778,29,1,0.24651504,2725.0,5,0,0,1,0.0,2,Moderate (20-40%),18-29,0.6287857228097755,High Risk
298,0,0.271668778,46,1,0.282830201,15800.0,14,0,2,0,4.0,1,Moderate (20-40%),40-49,0.44220749899908124,Medium Risk
299,0,0.085152475,25,0,1005.0,0.0,5,0,0,0,0.0,0,Very High (>100%),18-29,0.28277069050730047,Medium Risk
300,0,0.897203427,68,0,0.787803049,4000.0,8,0,2,0,0.0,0,High (60-100%),60-69,0.6207387075239676,High Risk
301,0,0.25889775,33,0,0.537441339,4900.0,3,0,1,0,1.0,0,Elevated (40-60%),30-39,0.35278130079052156,Medium Risk
302,0,0.0,55,1,0.03988553,5590.0,8,0,0,0,0.0,1,Low (<20%),50-59,0.1993666629620135,Low Risk
303,0,0.035940506,46,0,0.271186441,6666.0,10,0,1,0,3.0,0,Moderate (20-40%),40-49,0.2495114987997874,Medium Risk
304,0,0.9999999,66,0,0.046633911,11600.0,2,0,0,0,1.0,0,Low (<20%),60-69,0.567921756423019,High Risk
305,0,0.465238835,66,0,0.391427671,3172.0,8,1,1,0,0.0,1,Moderate (20-40%),60-69,0.4137608326202186,Medium Risk
306,0,0.865423051,48,0,0.075848303,500.0,1,0,0,0,0.0,0,Low (<20%),40-49,0.6013452978775146,High Risk
307,0,0.696411671,52,0,0.408871921,11000.0,11,0,1,0,4.0,0,Elevated (40-60%),50-59,0.5788323907450985,High Risk
308,0,0.544497658,32,1,0.166766647,6667.0,5,1,0,0,0.0,2,Low (<20%),30-39,0.5972797070925224,High Risk
309,0,0.081238383,51,0,0.066830086,7750.0,14,0,0,0,2.0,0,Low (<20%),50-59,0.24279173924588932,Medium Risk
310,0,0.948762809,27,0,0.144948404,4166.0,5,0,0,0,0.0,0,Low (<20%),18-29,0.7355747195853902,High Risk
311,0,0.0,32,2,0.463610776,7460.0,10,0,1,1,0.0,3,Elevated (40-60%),30-39,0.3993681252897291,Medium Risk
312,0,0.016598893,30,0,0.136575616,1500.0,5,0,0,0,0.0,0,Low (<20%),18-29,0.24109043309481137,Medium Risk
313,0,0.063329564,37,0,0.329935275,6179.0,6,0,1,0,3.0,0,Moderate (20-40%),30-39,0.271518014260629,Medium Risk
314,0,0.093638481,49,0,0.042836573,8333.0,10,0,0,0,1.0,0,Low (<20%),40-49,0.22426572836569084,Medium Risk
315,0,0.0,37,0,0.184027338,7900.0,5,0,1,0,5.0,0,Low (<20%),30-39,0.24711897162511265,Medium Risk
316,0,0.730271957,36,1,0.632794037,5500.0,10,0,2,0,0.0,1,High (60-100%),30-39,0.7150568601378355,High Risk
317,0,0.426371142,62,1,0.406053995,3666.0,15,0,1,0,0.0,1,Elevated (40-60%),60-69,0.45668948516643504,Medium Risk
318,0,0.948978489,57,0,0.043744532,8000.0,3,0,0,0,1.0,0,Low (<20%),50-59,0.6006392882177625,High Risk
319,0,0.0,59,0,0.0,4200.0,7,0,0,0,1.0,0,Low (<20%),50-59,0.16166303101837776,Low Risk
320,0,1.00264667,38,2,0.472542946,3550.0,8,1,0,1,4.0,4,Elevated (40-60%),30-39,0.8912170952635025,High Risk
321,0,0.0164781,92,0,10.0,5400.0,3,0,0,0,0.0,0,Very High (>100%),70+,0.08571936468758258,Low Risk
322,0,0.042606843,58,0,3976.0,5400.0,13,0,3,0,0.0,0,Very High (>100%),50-59,0.21085317972344625,Medium Risk
323,0,0.022890604,37,0,0.288477299,6100.0,16,0,1,0,0.0,0,Moderate (20-40%),30-39,0.2871371800305333,Medium Risk
324,0,0.283821988,63,0,0.750200803,1244.0,9,0,0,0,0.0,0,High (60-100%),60-69,0.27195916165458667,Medium Risk
325,0,0.319779462,32,0,1.247340213,12500.0,12,0,8,0,0.0,0,Very High (>100%),30-39,0.5995126435826348,High Risk
326,0,0.155240525,52,0,0.483518065,6946.0,15,0,2,0,1.0,0,Elevated (40-60%),50-59,0.31866798362854937,Medium Risk
327,0,0.013115183,43,0,4211.0,0.0,21,0,2,0,2.0,0,Very High (>100%),40-49,0.3024628723845266,Medium Risk
328,0,0.067259209,29,1,0.168340507,2090.0,3,0,0,0,0.0,1,Low (<20%),18-29,0.29767094128670674,Medium Risk
329,0,0.284236153,45,1,0.318890815,7500.0,9,0,1,0,2.0,1,Moderate (20-40%),40-49,0.40868304931262583,Medium Risk
330,0,0.727560021,38,0,0.712458746,2423.0,6,0,1,0,1.0,0,High (60-100%),30-39,0.6287832930934085,High Risk
331,0,0.687779097,62,0,0.249471161,7090.0,15,0,0,0,0.0,0,Moderate (20-40%),60-69,0.5097637998897979,High Risk
332,0,0.9999999,29,0,0.0,5400.0,0,0,0,0,0.0,0,Low (<20%),18-29,0.7188553721433465,High Risk
333,0,0.033708851,41,0,0.408706353,6500.0,9,0,1,0,2.0,0,Elevated (40-60%),40-49,0.2525691771835895,Medium Risk
334,0,0.0,29,0,0.193935355,3000.0,7,0,0,0,0.0,0,Low (<20%),18-29,0.2428773977485946,Medium Risk
335,1,0.03719769,47,0,0.03975841,25000.0,11,0,1,0,3.0,0,Low (<20%),40-49,0.19421620509593812,Low Risk
336,0,0.0,55,1,0.388320836,4400.0,4,0,2,0,1.0,1,Moderate (20-40%),50-59,0.22707573925077504,Medium Risk
337,0,0.053589282,87,0,0.001534331,5213.0,4,0,0,0,0.0,0,Low (<20%),70+,0.10341765883207894,Low Risk
338,0,0.100773109,41,0,0.199761673,9230.0,7,0,1,0,0.0,0,Low (<20%),40-49,0.24636311417420334,Medium Risk
339,0,0.0,61,0,1.394967177,913.0,11,0,2,0,0.0,0,Very High (>100%),60-69,0.2099738311540423,Medium Risk
340,0,0.399946674,28,0,0.189702574,4000.0,6,0,0,0,1.0,0,Low (<20%),18-29,0.45086304964191193,Medium Risk
341,0,0.052653171,43,0,0.572292191,1984.0,9,0,0,0,4.0,0,Elevated (40-60%),40-49,0.26455066698698815,Medium Risk
342,0,0.072318616,71,0,0.426412462,4300.0,8,0,2,0,1.0,0,Elevated (40-60%),70+,0.19125938032750794,Low Risk
343,0,0.203959597,46,0,0.072914726,16100.0,6,0,1,0,2.0,0,Low (<20%),40-49,0.26103958890243373,Medium Risk
344,0,0.9999999,30,0,0.090341011,5600.0,1,0,0,0,0.0,0,Low (<20%),18-29,0.72044301888717,High Risk
345,1,0.880370887,43,0,0.461323764,7523.0,6,0,1,0,1.0,0,Elevated (40-60%),40-49,0.6683439666462521,High Risk
346,0,0.429246267,59,0,0.381254316,15928.0,17,0,1,0,1.0,0,Moderate (20-40%),50-59,0.38638706795630384,Medium Risk
347,0,0.0,47,0,773.0,5400.0,2,0,1,0,1.0,0,Very High (>100%),40-49,0.1768406404831767,Low Risk
348,0,0.049529205,61,0,542.0,5400.0,15,0,0,0,0.0,0,Very High (>100%),60-69,0.19355762967772025,Low Risk
349,0,0.360907571,72,0,0.356679286,3697.0,6,0,1,0,0.0,0,Moderate (20-40%),70+,0.27165541992719183,Medium Risk
350,0,0.335737457,50,0,0.45722203,5773.0,9,0,1,0,1.0,0,Elevated (40-60%),40-49,0.361607961905235,Medium Risk
351,1,0.635720859,68,1,0.218071277,25000.0,27,0,3,0,0.0,1,Moderate (20-40%),60-69,0.5951533918120492,High Risk
352,0,0.0,58,0,8380.0,5400.0,20,0,5,0,0.0,0,Very High (>100%),50-59,0.2222445384262023,Medium Risk
353,0,0.507972665,69,2,0.193935355,3000.0,10,2,0,2,0.0,6,Low (<20%),60-69,0.6813509957976961,High Risk
354,0,0.245841666,71,0,151.0,5400.0,5,0,0,0,0.0,0,Very High (>100%),70+,0.19544533773437225,Low Risk
355,1,0.953343701,48,2,2073.0,5400.0,5,1,2,2,0.0,5,Very High (>100%),40-49,0.8642281999578845,High Risk
356,0,0.9999999,37,0,0.184625639,4500.0,2,0,0,0,1.0,0,Low (<20%),30-39,0.7136654226725605,High Risk
357,0,0.118853837,50,0,2720.0,5400.0,7,0,1,0,2.0,0,Very High (>100%),40-49,0.22403615028397506,Medium Risk
358,0,0.630073985,38,0,0.563328034,1886.0,3,0,1,0,0.0,0,Elevated (40-60%),30-39,0.545531481394415,High Risk
359,0,0.9999999,35,0,3388.0,5400.0,1,0,1,0,0.0,0,Very High (>100%),30-39,0.684452399670216,High Risk
360,0,0.028423247,59,0,0.033982276,14330.0,12,0,1,0,0.0,0,Low (<20%),50-59,0.1750152971057185,Low Risk
361,0,0.143427862,67,0,0.119463561,5666.0,9,0,0,0,0.0,0,Low (<20%),60-69,0.18812262746270958,Low Risk
362,0,0.186682782,30,0,0.698120752,2500.0,7,0,2,0,2.0,0,High (60-100%),18-29,0.3986126451498172,Medium Risk
363,0,0.496388581,56,0,0.170164956,19580.0,12,0,1,0,1.0,0,Low (<20%),50-59,0.38549014517549995,Medium Risk
364,0,0.457526639,51,0,0.333583302,8000.0,16,0,2,0,2.0,0,Moderate (20-40%),50-59,0.5025542642405355,High Risk
365,0,0.728218119,40,1,3878.0,5400.0,10,0,2,0,0.0,1,Very High (>100%),30-39,0.6502753957066439,High Risk
366,0,0.947264856,28,0,0.467171717,1187.0,4,0,0,0,0.0,0,Elevated (40-60%),18-29,0.7364329995615029,High Risk
367,0,0.013916922,54,0,0.017655818,4700.0,7,0,0,0,2.0,0,Low (<20%),50-59,0.18324740636932843,Low Risk
368,0,0.066347297,46,1,4480.0,5400.0,6,0,2,0,0.0,1,Very High (>100%),40-49,0.23599523440883463,Medium Risk
369,0,0.502958087,57,0,6381.0,5400.0,5,0,2,0,0.0,0,Very High (>100%),50-59,0.32830169928931086,Medium Risk
370,0,1.047495906,35,2,0.314566116,3871.0,8,0,2,1,3.0,3,Moderate (20-40%),30-39,0.901283530063016,High Risk
371,0,0.012586354,79,0,0.009596162,2500.0,11,0,0,0,0.0,0,Low (<20%),70+,0.13459644353382533,Low Risk
372,0,0.543445655,46,0,0.267146571,5000.0,6,0,2,0,3.0,0,Moderate (20-40%),40-49,0.5254569692041928,High Risk
373,0,0.026580302,79,0,1063.0,5400.0,7,0,1,0,0.0,0,Very High (>100%),70+,0.12451979561101495,Low Risk
374,0,0.082317351,64,0,0.214426305,8636.0,29,0,1,0,1.0,0,Moderate (20-40%),60-69,0.29454265636369376,Medium Risk
375,0,0.292541492,74,0,0.164917541,2000.0,3,0,0,0,0.0,0,Low (<20%),70+,0.20647256363927557,Medium Risk
376,0,0.024240472,64,0,0.101514142,10500.0,20,0,1,0,0.0,0,Low (<20%),60-69,0.20669803987963975,Medium Risk
377,0,0.047650102,63,0,0.387956894,9000.0,6,0,2,0,0.0,0,Moderate (20-40%),60-69,0.17605615652402432,Low Risk
378,1,0.739146488,63,1,0.285156885,6150.0,12,0,0,0,1.0,1,Moderate (20-40%),60-69,0.5825207388734583,High Risk
379,0,0.186890655,54,0,0.655589124,3640.0,7,0,1,0,1.0,0,High (60-100%),50-59,0.268214646713708,Medium Risk
380,0,0.007501937,63,0,0.278226307,8050.0,13,0,2,0,3.0,0,Moderate (20-40%),60-69,0.2151290675148602,Medium Risk
381,0,0.522314625,45,0,0.290229092,14491.0,13,0,1,0,3.0,0,Moderate (20-40%),40-49,0.49759628883381823,Medium Risk
382,0,0.9999999,22,0,130.0,5400.0,0,0,0,0,0.0,0,Very High (>100%),18-29,0.7415867016538492,High Risk
383,0,0.571604587,66,0,870.0,5400.0,12,0,0,0,0.0,0,Very High (>100%),60-69,0.39929994978516054,Medium Risk
384,0,0.903231566,57,0,0.13080895,5228.0,10,0,0,0,0.0,0,Low (<20%),50-59,0.6262389905701069,High Risk
385,0,0.017043518,43,0,0.10821382,2300.0,6,0,0,0,1.0,0,Low (<20%),40-49,0.210923334912914,Medium Risk
386,0,0.060733396,61,0,0.008549573,20000.0,8,0,0,0,0.0,0,Low (<20%),60-69,0.13695391196067055,Low Risk
387,0,0.000582648,54,0,2028.0,5400.0,13,0,1,0,1.0,0,Very High (>100%),50-59,0.19582012694073084,Low Risk
388,0,0.003894686,90,0,876.0,5400.0,11,0,1,0,0.0,0,Very High (>100%),70+,0.11214997216495187,Low Risk
389,0,0.250008365,60,0,2.086478612,7550.0,26,0,0,0,0.0,0,Very High (>100%),50-59,0.34723346940264777,Medium Risk
390,0,0.466334165,34,2,0.007495315,3201.0,3,0,0,0,0.0,2,Low (<20%),30-39,0.5455444510834663,High Risk
391,0,0.114588541,38,0,34.0,5400.0,2,0,0,0,0.0,0,Very High (>100%),30-39,0.22785444957979054,Medium Risk
392,0,0.9999999,60,0,0.0,4200.0,0,0,0,0,0.0,0,Low (<20%),50-59,0.6025038931567224,High Risk
393,0,0.267905614,76,0,0.285452994,8200.0,12,0,0,0,0.0,0,Moderate (20-40%),70+,0.21579802464833903,Medium Risk
394,0,0.029694361,76,0,0.070513488,9600.0,7,0,0,0,2.0,0,Low (<20%),70+,0.1262689424018654,Low Risk
395,0,0.305246317,39,0,0.188281635,10154.0,6,0,1,0,2.0,0,Low (<20%),30-39,0.3605005087628389,Medium Risk
396,0,0.000685675,83,0,0.0,5400.0,4,0,0,0,0.0,0,Low (<20%),70+,0.09833522983909411,Low Risk
397,0,0.702493864,63,0,0.582162622,4697.0,8,0,2,0,1.0,0,Elevated (40-60%),60-69,0.5388553490322692,High Risk
398,0,0.742436041,52,0,0.414081023,9700.0,10,0,2,0,0.0,0,Elevated (40-60%),50-59,0.59099140733737,High Risk
399,1,0.802417179,58,1,668.0,5400.0,5,1,0,0,0.0,2,Very High (>100%),50-59,0.6272978937186673,High Risk
400,0,0.9999999,42,1,0.113421853,6250.0,3,3,0,1,2.0,5,Low (<20%),40-49,0.8779401723550551,High Risk
401,0,0.134191514,63,0,926.5,1.0,9,0,1,0,0.0,0,Very High (>100%),60-69,0.22203430068757465,Medium Risk
402,0,0.002556199,58,0,0.115826132,7752.0,17,0,0,0,2.0,0,Low (<20%),50-59,0.20489415475121456,Medium Risk
403,0,0.088845558,62,0,0.073772011,5394.0,5,0,0,0,0.0,0,Low (<20%),60-69,0.16621701136138928,Low Risk
404,0,0.203947961,46,1,1.206516118,5800.0,12,1,4,0,2.0,2,Very High (>100%),40-49,0.5241079360826885,High Risk
405,0,0.006666097,27,0,0.000268637,7444.0,5,0,0,0,0.0,0,Low (<20%),18-29,0.22687923247052078,Medium Risk
406,0,0.014049649,27,0,0.352214765,3724.0,4,0,1,0,1.0,0,Moderate (20-40%),18-29,0.26510343689114513,Medium Risk
407,0,0.9999999,35,1,0.092985318,3064.0,1,0,0,0,3.0,1,Low (<20%),30-39,0.7770204177057235,High Risk
408,0,0.368866624,55,0,0.437996083,9700.0,18,0,2,0,0.0,0,Elevated (40-60%),50-59,0.4207393139515077,Medium Risk
409,0,0.054553316,73,0,0.043259135,16666.0,13,0,0,0,0.0,0,Low (<20%),70+,0.1347730721289093,Low Risk
410,0,0.179487766,51,0,0.492529978,10173.0,19,0,4,0,0.0,0,Elevated (40-60%),50-59,0.3895175629125379,Medium Risk
411,0,0.026885902,36,0,0.344879921,11200.0,6,0,2,0,2.0,0,Moderate (20-40%),30-39,0.25415096033848034,Medium Risk
412,0,0.265705207,56,0,0.259102536,31666.0,8,0,3,0,1.0,0,Moderate (20-40%),50-59,0.24588658898853005,Medium Risk
413,0,0.0,59,0,2113.0,5400.0,13,0,2,0,0.0,0,Very High (>100%),50-59,0.19195714211534778,Low Risk
414,0,0.011847989,49,0,1599.0,5400.0,12,0,1,0,0.0,0,Very High (>100%),40-49,0.20702227990751015,Medium Risk
